Datetime,Temperature,Humidity,Count,y,weekend,lag24,MA4,Diff1,Diff24,Seasonal24,Seasonal168,Active_1,Active_2
2018-06-20 06:00:00,19.4,83.0,714,2440.0,0,2430.0,409.75,378.0,-32.0,389.4566326216509,818.032387329932,False,False
2018-06-20 07:00:00,20.0,77.0,1629,1401.0,0,1381.0,732.0,915.0,13.0,-136.8037840450158,7.168300028344783,False,True
2018-06-20 08:00:00,20.6,77.0,2440,1002.0,0,937.0,1279.75,811.0,10.0,-332.36281182279356,-282.9760452097505,False,True
2018-06-20 09:00:00,21.1,73.0,1401,1100.0,0,1014.0,1546.0,-1039.0,20.0,-262.1983152950158,-181.608485685941,True,False
2018-06-20 10:00:00,22.2,70.0,1002,1252.0,0,1224.0,1618.0,-399.0,65.0,-157.2005685456068,-71.92148171768712,True,False
2018-06-20 11:00:00,23.7,56.0,1100,1184.0,0,1230.0,1485.75,98.0,86.0,-134.58753663071317,-67.54152140022671,True,False
2018-06-20 12:00:00,25.2,53.0,1252,1158.0,0,1258.0,1188.75,152.0,28.0,-126.54466946168247,-67.77515235260773,True,False
2018-06-20 13:00:00,26.2,51.0,1184,1266.0,0,1363.0,1134.5,-68.0,-46.0,-11.249964600571335,-8.44380314625856,True,False
2018-06-20 14:00:00,27.5,47.0,1158,1600.0,0,1700.0,1173.5,-26.0,-100.0,164.29951456609533,229.62911352040817,True,False
2018-06-20 15:00:00,27.9,45.0,1266,2289.0,0,2328.0,1215.0,108.0,-97.0,530.206632621651,802.0110579648525,True,False
2018-06-20 16:00:00,28.2,48.0,1600,3384.0,0,3556.0,1302.0,334.0,-100.0,1133.7665284549844,1882.7258397108844,True,False
2018-06-20 17:00:00,28.0,50.0,2289,2741.0,0,2809.0,1578.25,689.0,-39.0,868.6627958160955,1355.8190936791384,False,True
2018-06-20 18:00:00,27.0,55.0,3384,2519.0,0,2525.0,2134.75,1095.0,-172.0,808.886320121651,1169.3453833616777,False,True
2018-06-20 19:00:00,25.6,61.0,2741,2246.0,0,2378.0,2503.5,-643.0,-68.0,759.977899982762,1046.6846690759637,False,True
2018-06-20 20:00:00,23.3,68.0,2519,1979.0,0,2096.0,2733.25,-222.0,-6.0,564.7743409549843,878.9669111394558,False,True
2018-06-20 21:00:00,21.6,74.0,2246,1401.0,0,1456.0,2722.5,-273.0,-132.0,118.2526395660953,230.8706809807255,False,False
2018-06-20 22:00:00,20.6,78.0,1979,1083.0,0,1030.0,2371.25,-267.0,-117.0,-161.33460001723805,-116.24439838435376,False,False
2018-06-20 23:00:00,20.1,82.0,1401,794.0,0,803.0,2036.25,-578.0,-55.0,-357.16315904501585,-220.39171981292512,False,False
2018-06-21 00:00:00,20.0,83.0,1083,539.0,0,576.0,1677.25,-318.0,53.0,-538.4791312672379,-498.0564023526077,False,False
2018-06-21 01:00:00,20.1,82.0,794,394.0,0,340.0,1314.25,-289.0,-9.0,-718.8905896005712,-693.7265412414965,False,False
2018-06-21 02:00:00,20.2,82.0,539,215.0,0,249.0,954.25,-255.0,-37.0,-849.2747041839046,-830.2002515589569,False,False
2018-06-21 03:00:00,20.0,83.0,394,308.0,0,336.0,702.5,-145.0,54.0,-822.2816486283489,-760.5901325113379,False,False
2018-06-21 04:00:00,19.6,87.0,215,709.0,0,714.0,485.5,-179.0,-34.0,-587.2530027950157,-452.217116638322,False,False
2018-06-21 05:00:00,19.4,82.0,308,1543.0,0,1629.0,364.0,93.0,-28.0,-142.65881876723805,202.7709785997732,False,False
2018-06-21 06:00:00,19.5,80.0,709,2370.0,0,2440.0,406.5,401.0,-5.0,389.4566326216509,968.6276254251701,False,False
2018-06-21 07:00:00,19.9,74.0,1543,1360.0,0,1401.0,693.75,834.0,-86.0,-136.8037840450158,57.53089923469392,False,True
2018-06-21 08:00:00,21.4,65.0,2370,922.0,0,1002.0,1232.5,827.0,-70.0,-332.36281182279356,-273.89072774943304,False,True
2018-06-21 09:00:00,22.7,59.0,1360,1066.0,0,1100.0,1495.5,-1010.0,-41.0,-262.1983152950158,-216.91255314625846,True,False
2018-06-21 10:00:00,23.9,57.0,922,1197.0,0,1252.0,1548.75,-438.0,-80.0,-157.2005685456068,-36.0918190192743,True,False
2018-06-21 11:00:00,25.5,57.0,1066,1147.0,0,1184.0,1429.5,144.0,-34.0,-134.58753663071317,-95.41443806689333,True,False
2018-06-21 12:00:00,26.4,46.0,1197,1152.0,0,1158.0,1136.25,131.0,-55.0,-126.54466946168247,-116.17743409863938,True,False
2018-06-21 13:00:00,27.3,33.0,1147,1276.0,0,1266.0,1083.0,-50.0,-37.0,-11.249964600571335,19.13853812358291,True,False
2018-06-21 14:00:00,28.0,39.0,1152,1473.0,0,1600.0,1140.5,5.0,-6.0,164.29951456609533,90.64548256802728,True,False
2018-06-21 15:00:00,28.3,40.0,1276,2176.0,0,2289.0,1193.0,124.0,10.0,530.206632621651,390.6623476473923,True,False
2018-06-21 16:00:00,28.5,42.0,1473,3418.0,0,3384.0,1262.0,197.0,-127.0,1133.7665284549844,1427.246177012472,True,False
2018-06-21 17:00:00,28.4,43.0,2176,2811.0,0,2741.0,1519.25,703.0,-113.0,868.6627958160955,969.515522250567,False,True
2018-06-21 18:00:00,27.8,43.0,3418,2556.0,0,2519.0,2085.75,1242.0,34.0,808.886320121651,823.9490539965988,False,True
2018-06-21 19:00:00,26.9,42.0,2811,2436.0,0,2246.0,2469.5,-607.0,70.0,759.977899982762,851.6831809807255,False,True
2018-06-21 20:00:00,25.1,55.0,2556,2179.0,0,1979.0,2740.25,-255.0,37.0,564.7743409549843,709.5194905045352,False,True
2018-06-21 21:00:00,23.8,63.0,2436,1497.0,0,1401.0,2805.25,-120.0,190.0,118.2526395660953,191.77544288548756,False,False
2018-06-21 22:00:00,22.8,67.0,2179,1137.0,0,1083.0,2495.5,-257.0,200.0,-161.33460001723805,-155.5395372732427,False,False
2018-06-21 23:00:00,21.9,59.0,1497,912.0,0,794.0,2167.0,-682.0,96.0,-357.16315904501585,-364.09608489229043,False,False
2018-06-22 00:00:00,20.7,67.0,1137,602.0,0,539.0,1812.25,-360.0,54.0,-538.4791312672379,-596.3907277494333,False,False
2018-06-22 01:00:00,20.2,75.0,912,413.0,0,394.0,1431.25,-225.0,118.0,-718.8905896005712,-773.107989654195,False,False
2018-06-22 02:00:00,19.8,80.0,602,268.0,0,215.0,1037.0,-310.0,63.0,-849.2747041839046,-899.0638428287982,False,False
2018-06-22 03:00:00,19.3,85.0,413,336.0,0,308.0,766.0,-189.0,19.0,-822.2816486283489,-844.6863626700681,False,False
2018-06-22 04:00:00,19.1,86.0,268,710.0,0,709.0,548.75,-145.0,53.0,-587.2530027950157,-492.0578904478459,False,False
2018-06-22 05:00:00,18.6,85.0,336,1529.0,0,1543.0,404.75,68.0,28.0,-142.65881876723805,209.04081986961452,False,False
2018-06-22 06:00:00,18.2,83.0,710,2283.0,0,2370.0,431.75,374.0,1.0,389.4566326216509,1045.0437960600905,False,False
2018-06-22 07:00:00,18.8,66.0,1529,1284.0,0,1360.0,710.75,819.0,-14.0,-136.8037840450158,96.82256590136058,False,True
2018-06-22 08:00:00,21.9,58.0,2283,902.0,0,922.0,1214.5,754.0,-87.0,-332.36281182279356,-227.30392219387758,False,True
2018-06-22 09:00:00,24.2,47.0,1284,1020.0,0,1066.0,1451.5,-999.0,-76.0,-262.1983152950158,-144.3083864795918,True,False
2018-06-22 10:00:00,26.3,34.0,902,1116.0,0,1197.0,1499.5,-382.0,-20.0,-157.2005685456068,-22.89221584467112,True,False
2018-06-22 11:00:00,28.1,35.0,1020,1073.0,0,1147.0,1372.25,118.0,-46.0,-134.58753663071317,-63.555410289115635,True,False
2018-06-22 12:00:00,29.8,28.0,1116,1087.0,0,1152.0,1080.5,96.0,-81.0,-126.54466946168247,-71.73546981292515,True,False
2018-06-22 13:00:00,30.6,26.0,1073,1203.0,0,1276.0,1027.75,-43.0,-74.0,-11.249964600571335,72.98476828231291,True,False
2018-06-22 14:00:00,31.6,25.0,1087,1466.0,0,1473.0,1074.0,14.0,-65.0,164.29951456609533,321.7188952664399,True,False
2018-06-22 15:00:00,31.9,23.0,1203,2146.0,0,2176.0,1119.75,116.0,-73.0,530.206632621651,927.8438952664399,True,False
2018-06-22 16:00:00,30.8,31.0,1466,3365.0,0,3418.0,1207.25,263.0,-7.0,1133.7665284549844,1866.3721690759635,True,False
2018-06-22 17:00:00,30.4,28.0,2146,2732.0,0,2811.0,1475.5,680.0,-30.0,868.6627958160955,1435.0839746315191,False,True
2018-06-22 18:00:00,29.3,27.0,3365,2493.0,0,2556.0,2045.0,1219.0,-53.0,808.886320121651,1131.2640341553288,False,True
2018-06-22 19:00:00,27.1,32.0,2732,2251.0,0,2436.0,2427.25,-633.0,-79.0,759.977899982762,1021.1261373299319,False,True
2018-06-22 20:00:00,25.4,31.0,2493,2103.0,0,2179.0,2684.0,-239.0,-63.0,564.7743409549843,879.8324865362812,False,True
2018-06-22 21:00:00,24.2,32.0,2251,1648.0,0,1497.0,2710.25,-242.0,-185.0,118.2526395660953,409.74568098072547,False,False
2018-06-22 22:00:00,23.3,32.0,2103,1322.0,0,1137.0,2394.75,-148.0,-76.0,-161.33460001723805,108.57653415532873,False,False
2018-06-22 23:00:00,22.9,34.0,1648,1073.0,0,912.0,2123.75,-455.0,151.0,-357.16315904501585,-61.06533092403633,False,False
2018-06-23 00:00:00,22.7,36.0,1322,818.0,1,602.0,1831.0,-326.0,185.0,-538.4791312672379,-330.0077912414967,False,False
2018-06-23 01:00:00,22.5,39.0,1073,540.0,1,413.0,1536.5,-249.0,161.0,-718.8905896005712,-565.701739654195,False,False
2018-06-23 02:00:00,22.3,37.0,818,375.0,1,268.0,1215.25,-255.0,216.0,-849.2747041839046,-763.421977749433,False,False
2018-06-23 03:00:00,22.0,42.0,540,339.0,1,336.0,938.25,-278.0,127.0,-822.2816486283489,-823.3361642573694,False,False
2018-06-23 04:00:00,21.6,47.0,375,417.0,1,710.0,701.5,-165.0,107.0,-587.2530027950157,-731.139239654195,False,False
2018-06-23 05:00:00,21.1,48.0,339,622.0,1,1529.0,518.0,-36.0,3.0,-142.65881876723805,-558.9760452097505,False,False
2018-06-23 06:00:00,21.0,48.0,417,934.0,1,2283.0,417.75,78.0,-293.0,389.4566326216509,-271.15759282879804,False,False
2018-06-23 07:00:00,21.3,44.0,622,1072.0,1,1284.0,438.25,205.0,-907.0,-136.8037840450158,-147.98745393990924,False,True
2018-06-23 08:00:00,22.6,42.0,934,1064.0,1,902.0,578.0,312.0,-1349.0,-332.36281182279356,-131.25431901927433,False,True
2018-06-23 09:00:00,24.3,37.0,1072,1229.0,1,1020.0,761.25,138.0,-212.0,-262.1983152950158,-71.09162060657587,True,False
2018-06-23 10:00:00,25.8,35.0,1064,1374.0,1,1116.0,923.0,-8.0,162.0,-157.2005685456068,42.47137542517011,True,False
2018-06-23 11:00:00,27.5,31.0,1229,1483.0,1,1073.0,1074.75,165.0,209.0,-134.58753663071317,155.483776218821,True,False
2018-06-23 12:00:00,28.4,31.0,1374,1445.0,1,1087.0,1184.75,145.0,258.0,-126.54466946168247,168.8359587585036,True,False
2018-06-23 13:00:00,27.9,41.0,1483,1589.0,1,1203.0,1287.5,109.0,410.0,-11.249964600571335,264.139530187075,True,False
2018-06-23 14:00:00,28.0,46.0,1445,1837.0,1,1466.0,1382.75,-38.0,358.0,164.29951456609533,395.37415320294787,True,False
2018-06-23 15:00:00,28.4,43.0,1589,2101.0,1,2146.0,1472.75,144.0,386.0,530.206632621651,607.1400262188209,True,False
2018-06-23 16:00:00,28.3,48.0,1837,2256.0,1,3365.0,1588.5,248.0,371.0,1133.7665284549844,580.0160182823131,True,False
2018-06-23 17:00:00,28.1,49.0,2101,2288.0,1,2732.0,1743.0,264.0,-45.0,868.6627958160955,702.8081809807258,False,True
2018-06-23 18:00:00,26.3,55.0,2256,2262.0,1,2493.0,1945.75,155.0,-1109.0,808.886320121651,807.2565936791383,False,True
2018-06-23 19:00:00,25.7,59.0,2288,2175.0,1,2251.0,2120.5,32.0,-444.0,759.977899982762,831.0175063775508,False,True
2018-06-23 20:00:00,24.6,65.0,2262,1932.0,1,2103.0,2226.75,-26.0,-231.0,564.7743409549843,603.5259389172335,False,True
2018-06-23 21:00:00,23.8,68.0,2175,1402.0,1,1648.0,2245.25,-87.0,-76.0,118.2526395660953,219.67177225056676,False,False
2018-06-23 22:00:00,23.0,74.0,1932,849.0,1,1322.0,2164.25,-243.0,-171.0,-161.33460001723805,-7.992414257369722,False,False
2018-06-23 23:00:00,22.5,77.0,1402,545.0,1,1073.0,1942.75,-530.0,-246.0,-357.16315904501585,-298.16354520975074,False,False
2018-06-24 00:00:00,22.0,81.0,849,1254.0,1,818.0,1589.5,-553.0,-473.0,-538.4791312672379,-353.31384282879816,False,False
2018-06-24 01:00:00,21.5,83.0,545,644.0,1,540.0,1182.0,-304.0,-528.0,-718.8905896005712,-621.5712833049887,False,False
2018-06-24 02:00:00,20.9,87.0,1254,286.0,1,375.0,1012.5,709.0,436.0,-849.2747041839046,-823.0812039399094,False,False
2018-06-24 03:00:00,20.6,91.0,644,235.0,1,339.0,823.0,-610.0,104.0,-822.2816486283489,-882.8842793367347,False,False
2018-06-24 04:00:00,20.5,90.0,286,258.0,1,417.0,682.25,-358.0,-89.0,-587.2530027950157,-844.2319975907029,False,False
2018-06-24 05:00:00,20.3,87.0,235,369.0,1,622.0,604.75,-51.0,-104.0,-142.65881876723805,-751.6863626700681,False,False
2018-06-24 06:00:00,20.2,87.0,258,561.0,1,934.0,355.75,23.0,-159.0,389.4566326216509,-579.8361642573695,False,False
2018-06-24 07:00:00,20.5,82.0,369,734.0,1,1072.0,287.0,111.0,-253.0,-136.8037840450158,-471.9909261621315,False,True
2018-06-24 08:00:00,21.3,78.0,561,763.0,1,1064.0,355.75,192.0,-373.0,-332.36281182279356,-454.3986642573697,False,True
2018-06-24 09:00:00,23.1,68.0,734,870.0,1,1229.0,480.5,173.0,-338.0,-262.1983152950158,-375.5970769557823,True,False
2018-06-24 10:00:00,25.0,60.0,763,1042.0,1,1374.0,606.75,29.0,-301.0,-157.2005685456068,-245.15808886054424,True,False
2018-06-24 11:00:00,27.1,52.0,870,1062.0,1,1483.0,732.0,107.0,-359.0,-134.58753663071317,-177.9393388605442,True,False
2018-06-24 12:00:00,28.9,40.0,1042,1064.0,1,1445.0,852.25,172.0,-332.0,-126.54466946168247,-142.12981505102047,True,False
2018-06-24 13:00:00,30.6,31.0,1062,1213.0,1,1589.0,934.25,20.0,-421.0,-11.249964600571335,-5.018207908163339,True,False
2018-06-24 14:00:00,31.6,34.0,1064,1471.0,1,1837.0,1009.5,2.0,-381.0,164.29951456609533,194.75312145691615,True,False
2018-06-24 15:00:00,31.8,31.0,1213,1754.0,1,2101.0,1095.25,149.0,-376.0,530.206632621651,340.31512542517,True,False
2018-06-24 16:00:00,31.3,32.0,1471,2094.0,1,2256.0,1202.5,258.0,-366.0,1133.7665284549844,511.15738732993213,True,False
2018-06-24 17:00:00,30.9,34.0,1754,2290.0,1,2288.0,1375.5,283.0,-347.0,868.6627958160955,639.0388357426303,False,True
2018-06-24 18:00:00,29.8,35.0,2094,2387.0,1,2262.0,1633.0,340.0,-162.0,808.886320121651,727.6911174886621,False,True
2018-06-24 19:00:00,27.8,41.0,2290,2153.0,1,2175.0,1902.25,196.0,2.0,759.977899982762,550.4872484410432,False,True
2018-06-24 20:00:00,26.1,49.0,2387,1801.0,1,1932.0,2131.25,97.0,125.0,564.7743409549843,289.37266510770985,False,True
2018-06-24 21:00:00,24.5,71.0,2153,1329.0,1,1402.0,2231.0,-234.0,-22.0,118.2526395660953,-84.62287060657597,False,False
2018-06-24 22:00:00,23.9,72.0,1801,962.0,1,849.0,2157.75,-352.0,-131.0,-161.33460001723805,-373.2250531462585,False,False
2018-06-24 23:00:00,23.3,75.0,1329,585.0,1,545.0,1917.5,-472.0,-73.0,-357.16315904501585,-635.3416206065759,False,False
2018-06-25 00:00:00,22.9,79.0,962,424.0,0,1254.0,1561.25,-367.0,113.0,-538.4791312672379,-741.4075928287982,False,False
2018-06-25 01:00:00,22.5,80.0,585,264.0,0,644.0,1169.25,-377.0,40.0,-718.8905896005712,-878.7622555272109,False,False
2018-06-25 02:00:00,22.3,80.0,424,199.0,0,286.0,825.0,-161.0,-830.0,-849.2747041839046,-924.1928110827664,False,False
2018-06-25 03:00:00,22.0,83.0,264,338.0,0,235.0,558.75,-160.0,-380.0,-822.2816486283489,-811.6124539399092,False,False
2018-06-25 04:00:00,21.8,82.0,199,785.0,0,258.0,368.0,-65.0,-87.0,-587.2530027950157,-517.5494579081632,False,False
2018-06-25 05:00:00,21.5,84.0,338,1620.0,0,369.0,306.25,139.0,103.0,-142.65881876723805,-29.489438066893364,False,False
2018-06-25 06:00:00,21.3,81.0,785,2331.0,0,561.0,396.5,447.0,527.0,389.4566326216509,455.99320082199546,False,False
2018-06-25 07:00:00,22.1,74.0,1620,1293.0,0,734.0,735.5,835.0,1251.0,-136.8037840450158,-215.48596584467126,False,True
2018-06-25 08:00:00,23.8,66.0,2331,878.0,0,763.0,1268.5,711.0,1770.0,-332.36281182279356,-548.8356682256234,False,True
2018-06-25 09:00:00,25.4,61.0,1293,968.0,0,870.0,1507.25,-1038.0,559.0,-262.1983152950158,-504.9775333049886,True,False
2018-06-25 10:00:00,26.4,55.0,878,1039.0,0,1042.0,1530.5,-415.0,115.0,-157.2005685456068,-476.7617594954648,True,False
2018-06-25 11:00:00,27.8,46.0,968,1073.0,0,1062.0,1367.5,90.0,98.0,-134.58753663071317,-453.5717793367348,True,False
2018-06-25 12:00:00,29.8,42.0,1039,1016.0,0,1064.0,1044.5,71.0,-3.0,-126.54466946168247,-447.6531285430838,True,False
2018-06-25 13:00:00,31.2,36.0,1073,1184.0,0,1213.0,989.5,34.0,11.0,-11.249964600571335,-338.1605690192743,True,False
2018-06-25 14:00:00,32.3,35.0,1016,1407.0,0,1471.0,1024.0,-57.0,-48.0,164.29951456609533,-176.6739618764171,True,False
2018-06-25 15:00:00,32.7,31.0,1184,2008.0,0,1754.0,1078.0,168.0,-29.0,530.206632621651,199.0204825680274,True,False
2018-06-25 16:00:00,32.2,39.0,1407,3238.0,0,2094.0,1170.0,223.0,-64.0,1133.7665284549844,573.7684984410432,True,False
2018-06-25 17:00:00,31.5,42.0,2008,2779.0,0,2290.0,1403.75,601.0,254.0,868.6627958160955,395.75956986961455,False,True
2018-06-25 18:00:00,30.7,43.0,3238,2456.0,0,2387.0,1959.25,1230.0,1144.0,808.886320121651,490.38308177437654,False,True
2018-06-25 19:00:00,29.8,45.0,2779,2372.0,0,2153.0,2358.0,-459.0,489.0,759.977899982762,321.280403202948,False,True
2018-06-25 20:00:00,28.8,54.0,2456,2046.0,0,1801.0,2620.25,-323.0,69.0,564.7743409549843,109.57851828231314,False,True
2018-06-25 21:00:00,27.9,55.0,2372,1437.0,0,1329.0,2711.25,-84.0,219.0,118.2526395660953,-120.82624362244894,False,False
2018-06-25 22:00:00,27.4,55.0,2046,1052.0,0,962.0,2413.25,-326.0,245.0,-161.33460001723805,-363.1744579081633,False,False
2018-06-25 23:00:00,27.2,55.0,1437,783.0,0,585.0,2077.75,-609.0,108.0,-357.16315904501585,-522.7473745748299,False,False
2018-06-26 00:00:00,26.9,61.0,1052,524.0,0,424.0,1726.75,-385.0,90.0,-538.4791312672379,-677.1332872732427,False,False
2018-06-26 01:00:00,26.7,50.0,783,353.0,0,264.0,1329.5,-269.0,198.0,-718.8905896005712,-789.5355690192745,False,False
2018-06-26 02:00:00,26.1,51.0,524,143.0,0,199.0,949.0,-259.0,100.0,-849.2747041839046,-899.1218785430839,False,False
2018-06-26 03:00:00,25.4,50.0,353,45.0,0,338.0,678.0,-171.0,89.0,-822.2816486283489,-847.3004499716554,False,False
2018-06-26 04:00:00,24.7,49.0,143,37.0,0,785.0,450.75,-210.0,-56.0,-587.2530027950157,-535.5350729875283,False,False
2018-06-26 05:00:00,23.7,64.0,45,49.0,0,1620.0,266.25,-98.0,-293.0,-142.65881876723805,40.14101828231284,False,False
2018-06-26 06:00:00,22.5,83.0,37,53.0,0,2331.0,144.5,-8.0,-748.0,389.4566326216509,651.0671095521542,False,False
2018-06-26 07:00:00,21.2,87.0,49,19.0,0,1293.0,68.5,12.0,-1571.0,-136.8037840450158,-154.10650155895692,False,True
2018-06-26 08:00:00,20.8,94.0,53,9.0,0,878.0,46.0,4.0,-2278.0,-332.36281182279356,-438.8932079081633,False,True
2018-06-26 09:00:00,20.3,96.0,19,11.0,0,968.0,39.5,-34.0,-1274.0,-262.1983152950158,-372.36791028911574,True,False
2018-06-26 10:00:00,20.3,97.0,9,10.0,0,1039.0,32.5,-10.0,-869.0,-157.2005685456068,-300.38576743197297,True,False
2018-06-26 11:00:00,20.4,97.0,11,24.0,0,1073.0,23.0,2.0,-957.0,-134.58753663071317,-285.8510452097507,True,False
2018-06-26 12:00:00,20.5,97.0,10,26.0,0,1016.0,12.25,-1.0,-1029.0,-126.54466946168247,-270.8743587018141,True,False
2018-06-26 13:00:00,20.5,97.0,24,65.0,0,1184.0,13.5,14.0,-1049.0,-11.249964600571335,-201.29251346371893,True,False
2018-06-26 14:00:00,21.0,97.0,26,56.0,0,1407.0,17.75,2.0,-990.0,164.29951456609533,-7.942315051020525,True,False
2018-06-26 15:00:00,21.5,97.0,65,113.0,0,2008.0,31.25,39.0,-1119.0,530.206632621651,371.39399447278896,True,False
2018-06-26 16:00:00,23.3,96.0,56,156.0,0,3238.0,42.75,-9.0,-1351.0,1133.7665284549844,1154.2754428854873,True,False
2018-06-26 17:00:00,24.0,95.0,113,203.0,0,2779.0,65.0,57.0,-1895.0,868.6627958160955,702.0527246315193,False,True
2018-06-26 18:00:00,24.1,95.0,156,199.0,0,2456.0,97.5,43.0,-3082.0,808.886320121651,592.2714746315193,False,True
2018-06-26 19:00:00,24.2,94.0,203,275.0,0,2372.0,132.0,47.0,-2576.0,759.977899982762,659.8146293934241,False,True
2018-06-26 20:00:00,24.1,94.0,199,443.0,0,2046.0,167.75,-4.0,-2257.0,564.7743409549843,448.63655399659865,False,True
2018-06-26 21:00:00,23.5,94.0,275,552.0,0,1437.0,208.25,76.0,-2097.0,118.2526395660953,-32.7434063208616,False,False
2018-06-26 22:00:00,22.4,95.0,443,513.0,0,1052.0,280.0,168.0,-1603.0,-161.33460001723805,-295.93437854308377,False,False
2018-06-26 23:00:00,21.6,89.0,552,254.0,0,783.0,367.25,109.0,-885.0,-357.16315904501585,-484.1804102891155,False,False
2018-06-27 00:00:00,20.5,94.0,513,164.0,0,524.0,445.75,-39.0,-539.0,-538.4791312672379,-650.3073944160998,False,False
2018-06-27 01:00:00,20.0,96.0,254,152.0,0,353.0,440.5,-259.0,-529.0,-718.8905896005712,-786.7210848922903,False,False
2018-06-27 02:00:00,19.6,97.0,164,110.0,0,143.0,370.75,-90.0,-360.0,-849.2747041839046,-883.2260452097505,False,False
2018-06-27 03:00:00,19.4,97.0,152,162.0,0,45.0,270.75,-12.0,-201.0,-822.2816486283489,-819.5013428287982,False,False
2018-06-27 04:00:00,19.2,97.0,110,417.0,0,37.0,170.0,-42.0,-33.0,-587.2530027950157,-501.11642219387755,False,False
2018-06-27 05:00:00,19.1,97.0,162,1084.0,0,49.0,147.0,52.0,117.0,-142.65881876723805,88.42574050453517,False,False
2018-06-27 06:00:00,19.2,97.0,417,1995.0,0,53.0,210.25,255.0,380.0,389.4566326216509,818.032387329932,False,False
2018-06-27 07:00:00,19.3,98.0,1084,1238.0,0,19.0,443.25,667.0,1035.0,-136.8037840450158,7.168300028344783,False,True
2018-06-27 08:00:00,19.7,97.0,1995,862.0,0,9.0,914.5,911.0,1942.0,-332.36281182279356,-282.9760452097505,False,True
2018-06-27 09:00:00,20.0,96.0,1238,1015.0,0,11.0,1183.5,-757.0,1219.0,-262.1983152950158,-181.608485685941,True,False
2018-06-27 10:00:00,21.4,85.0,862,1145.0,0,10.0,1294.75,-376.0,853.0,-157.2005685456068,-71.92148171768712,True,False
2018-06-27 11:00:00,23.4,73.0,1015,1234.0,0,24.0,1277.5,153.0,1004.0,-134.58753663071317,-67.54152140022671,True,False
2018-06-27 12:00:00,24.1,73.0,1145,1243.0,0,26.0,1065.0,130.0,1135.0,-126.54466946168247,-67.77515235260773,True,False
2018-06-27 13:00:00,24.9,69.0,1234,1362.0,0,65.0,1064.0,89.0,1210.0,-11.249964600571335,-8.44380314625856,True,False
2018-06-27 14:00:00,24.7,72.0,1243,1618.0,0,56.0,1159.25,9.0,1217.0,164.29951456609533,229.62911352040817,True,False
2018-06-27 15:00:00,25.5,68.0,1362,2115.0,0,113.0,1246.0,119.0,1297.0,530.206632621651,802.0110579648525,True,False
2018-06-27 16:00:00,25.0,74.0,1618,3172.0,0,156.0,1364.25,256.0,1562.0,1133.7665284549844,1882.7258397108844,True,False
2018-06-27 17:00:00,25.1,70.0,2115,2487.0,0,203.0,1584.5,497.0,2002.0,868.6627958160955,1355.8190936791384,False,True
2018-06-27 18:00:00,25.0,69.0,3172,2274.0,0,199.0,2066.75,1057.0,3016.0,808.886320121651,1169.3453833616777,False,True
2018-06-27 19:00:00,24.9,70.0,2487,2200.0,0,275.0,2348.0,-685.0,2284.0,759.977899982762,1046.6846690759637,False,True
2018-06-27 20:00:00,24.2,72.0,2274,1959.0,0,443.0,2512.0,-213.0,2075.0,564.7743409549843,878.9669111394558,False,True
2018-06-27 21:00:00,23.3,71.0,2200,980.0,0,552.0,2533.25,-74.0,1925.0,118.2526395660953,230.8706809807255,False,False
2018-06-27 22:00:00,22.7,77.0,1959,561.0,0,513.0,2230.0,-241.0,1516.0,-161.33460001723805,-116.24439838435376,False,False
2018-06-27 23:00:00,22.3,83.0,980,1068.0,0,254.0,1853.25,-979.0,428.0,-357.16315904501585,-220.39171981292512,False,False
2018-06-28 00:00:00,22.2,84.0,561,652.0,0,164.0,1425.0,-419.0,48.0,-538.4791312672379,-498.0564023526077,False,False
2018-06-28 01:00:00,22.2,84.0,1068,344.0,0,152.0,1142.0,507.0,814.0,-718.8905896005712,-693.7265412414965,False,False
2018-06-28 02:00:00,22.4,84.0,652,233.0,0,110.0,815.25,-416.0,488.0,-849.2747041839046,-830.2002515589569,False,False
2018-06-28 03:00:00,22.4,86.0,344,266.0,0,162.0,656.25,-308.0,192.0,-822.2816486283489,-760.5901325113379,False,False
2018-06-28 04:00:00,22.3,88.0,233,594.0,0,417.0,574.25,-111.0,123.0,-587.2530027950157,-452.217116638322,False,False
2018-06-28 05:00:00,22.1,93.0,266,1391.0,0,1084.0,373.75,33.0,104.0,-142.65881876723805,202.7709785997732,False,False
2018-06-28 06:00:00,22.0,90.0,594,2288.0,0,1995.0,359.25,328.0,177.0,389.4566326216509,968.6276254251701,False,False
2018-06-28 07:00:00,22.7,81.0,1391,1246.0,0,1238.0,621.0,797.0,307.0,-136.8037840450158,57.53089923469392,False,True
2018-06-28 08:00:00,24.2,73.0,2288,826.0,0,862.0,1134.75,897.0,293.0,-332.36281182279356,-273.89072774943304,False,True
2018-06-28 09:00:00,24.8,75.0,1246,938.0,0,1015.0,1379.75,-1042.0,8.0,-262.1983152950158,-216.91255314625846,True,False
2018-06-28 10:00:00,25.3,70.0,826,1158.0,0,1145.0,1437.75,-420.0,-36.0,-157.2005685456068,-36.0918190192743,True,False
2018-06-28 11:00:00,26.5,64.0,938,1040.0,0,1234.0,1324.5,112.0,-77.0,-134.58753663071317,-95.41443806689333,True,False
2018-06-28 12:00:00,27.0,68.0,1158,1030.0,0,1243.0,1042.0,220.0,13.0,-126.54466946168247,-116.17743409863938,True,False
